DateTime_frmt,sno,i,DateTime,Ask,Bid,tick,sema,lema,slema,o,h,l,c,switch_point,h_line_1,l_line_1,h_line_2,l_line_2,h_line_3,l_line_3,m,b
2021-01-05 04:27:17.788,5767,0,20210105 04:27:17.788,1.22692,1.22689,1.226905,1.226878,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:17.991,5768,0,20210105 04:27:17.991,1.22691,1.22689,1.2269,1.226879,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:18.092,5769,0,20210105 04:27:18.092,1.22692,1.22687,1.226895,1.22688,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:18.143,5770,0,20210105 04:27:18.143,1.22688,1.22687,1.226875,1.226879,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:18.244,5771,0,20210105 04:27:18.244,1.22688,1.22684,1.22686,1.226879,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:18.347,5772,0,20210105 04:27:18.347,1.22687,1.22683,1.22685,1.226878,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:19.013,5773,0,20210105 04:27:19.013,1.22686,1.22683,1.226845,1.226876,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:19.601,5774,0,20210105 04:27:19.601,1.22686,1.22682,1.22684,1.226875,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:19.724,5775,0,20210105 04:27:19.724,1.22686,1.22681,1.226835,1.226874,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:22.855,5776,0,20210105 04:27:22.855,1.22685,1.22681,1.22683,1.226872,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:24.623,5777,0,20210105 04:27:24.623,1.22685,1.2268,1.226825,1.22687,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:25.841,5778,0,20210105 04:27:25.841,1.22685,1.22681,1.22683,1.226869,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:25.942,5779,0,20210105 04:27:25.942,1.22685,1.22682,1.226835,1.226867,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:26.323,5780,0,20210105 04:27:26.323,1.22683,1.22682,1.226825,1.226865,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:26.425,5781,0,20210105 04:27:26.425,1.22684,1.2268,1.22682,1.226863,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:28.054,5782,0,20210105 04:27:28.054,1.22686,1.22684,1.22685,1.226863,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:28.156,5783,0,20210105 04:27:28.156,1.22688,1.22686,1.22687,1.226863,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:28.258,5784,0,20210105 04:27:28.258,1.22689,1.22685,1.22687,1.226863,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:28.612,5785,0,20210105 04:27:28.612,1.22688,1.22685,1.226865,1.226863,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:28.714,5786,0,20210105 04:27:28.714,1.22688,1.22684,1.22686,1.226862,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:31.223,5787,0,20210105 04:27:31.223,1.22687,1.22683,1.22685,1.226862,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:31.325,5788,0,20210105 04:27:31.325,1.22686,1.22682,1.22684,1.226861,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:31.426,5789,0,20210105 04:27:31.426,1.22686,1.22681,1.226835,1.226859,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:32.503,5790,0,20210105 04:27:32.503,1.22686,1.22682,1.22684,1.226858,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:32.656,5791,0,20210105 04:27:32.656,1.22686,1.22683,1.226845,1.226858,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:32.961,5792,0,20210105 04:27:32.961,1.22686,1.22682,1.22684,1.226857,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:33.063,5793,0,20210105 04:27:33.063,1.22686,1.22683,1.226845,1.226856,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:37.300,5794,0,20210105 04:27:37.300,1.22686,1.22682,1.22684,1.226855,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:37.604,5795,0,20210105 04:27:37.604,1.22686,1.22683,1.226845,1.226855,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:39.063,5796,0,20210105 04:27:39.063,1.22686,1.22682,1.22684,1.226854,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:54.814,5797,0,20210105 04:27:54.814,1.22684,1.22681,1.226825,1.226853,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:54.865,5798,0,20210105 04:27:54.865,1.22684,1.22679,1.226815,1.226852,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:54.967,5799,0,20210105 04:27:54.967,1.22683,1.22679,1.22681,1.22685,1.227037,1.226863,,,1.22681,,5,,,,,,,,
2021-01-05 04:27:55.800,5800,0,20210105 04:27:55.800,1.22684,1.22679,1.226815,1.226849,1.227037,1.226863,,,,,5,,,,,,,,
2021-01-05 04:27:55.953,5801,0,20210105 04:27:55.953,1.22684,1.2268,1.22682,1.226847,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:56.105,5802,0,20210105 04:27:56.105,1.22684,1.22679,1.226815,1.226846,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:27:58.115,5803,0,20210105 04:27:58.115,1.22683,1.22679,1.22681,1.226844,1.227037,1.226862,,,,1.22681,5,,,,,,,,
2021-01-05 04:28:02.318,5804,0,20210105 04:28:02.318,1.22683,1.22682,1.226825,1.226844,1.227037,1.226862,1.226825,,,,5,,,,,,,,
2021-01-05 04:28:04.694,5805,0,20210105 04:28:04.694,1.22683,1.22681,1.22682,1.226843,1.227037,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:04.847,5806,0,20210105 04:28:04.847,1.22682,1.2268,1.22681,1.226841,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:05.050,5807,0,20210105 04:28:05.050,1.22683,1.2268,1.226815,1.22684,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:08.194,5808,0,20210105 04:28:08.194,1.22683,1.22681,1.22682,1.22684,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:08.346,5809,0,20210105 04:28:08.346,1.22685,1.2268,1.226825,1.226839,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:08.611,5810,0,20210105 04:28:08.611,1.22684,1.2268,1.22682,1.226838,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:08.713,5811,0,20210105 04:28:08.713,1.22682,1.22679,1.226805,1.226837,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:08.815,5812,0,20210105 04:28:08.815,1.22683,1.22679,1.22681,1.226836,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:09.895,5813,0,20210105 04:28:09.895,1.22683,1.2268,1.226815,1.226835,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:09.997,5814,0,20210105 04:28:09.997,1.22683,1.22681,1.22682,1.226835,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:11.727,5815,0,20210105 04:28:11.727,1.22684,1.22681,1.226825,1.226834,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:11.829,5816,0,20210105 04:28:11.829,1.22684,1.22682,1.22683,1.226834,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:11.931,5817,0,20210105 04:28:11.931,1.22685,1.22682,1.226835,1.226834,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:12.294,5818,0,20210105 04:28:12.294,1.22685,1.22681,1.22683,1.226833,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:12.917,5819,0,20210105 04:28:12.917,1.22685,1.22682,1.226835,1.226833,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:14.136,5820,0,20210105 04:28:14.136,1.22686,1.22682,1.22684,1.226833,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:15.815,5821,0,20210105 04:28:15.815,1.22686,1.22683,1.226845,1.226833,1.227036,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:16.318,5822,0,20210105 04:28:16.318,1.22689,1.22685,1.22687,1.226834,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:16.421,5823,0,20210105 04:28:16.421,1.22689,1.22688,1.226885,1.226836,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:16.523,5824,0,20210105 04:28:16.523,1.2269,1.22686,1.22688,1.226837,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:16.626,5825,0,20210105 04:28:16.626,1.2269,1.22687,1.226885,1.226839,1.227036,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:17.802,5826,0,20210105 04:28:17.802,1.22691,1.22687,1.22689,1.22684,1.227036,1.226863,,1.22689,,,5,,,,,,,,
2021-01-05 04:28:23.433,5827,0,20210105 04:28:23.433,1.22691,1.22686,1.226885,1.226842,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:23.535,5828,0,20210105 04:28:23.535,1.2269,1.22686,1.22688,1.226843,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:23.636,5829,0,20210105 04:28:23.636,1.22688,1.22684,1.22686,1.226843,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:23.738,5830,0,20210105 04:28:23.738,1.22687,1.22684,1.226855,1.226843,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:27.602,5831,0,20210105 04:28:27.602,1.22687,1.22683,1.22685,1.226844,1.227036,1.226864,,,,,5,,,,,,,,
2021-01-05 04:28:27.754,5832,0,20210105 04:28:27.754,1.22686,1.22682,1.22684,1.226843,1.227036,1.226864,,,,,5,,,,,,,,
2021-01-05 04:28:27.856,5833,0,20210105 04:28:27.856,1.22685,1.22681,1.22683,1.226843,1.227036,1.226864,,,,,5,,,,,,,,
2021-01-05 04:28:28.008,5834,0,20210105 04:28:28.008,1.22684,1.22683,1.226835,1.226843,1.227036,1.226864,,,,,5,,,,,,,,
2021-01-05 04:28:29.903,5835,0,20210105 04:28:29.903,1.22685,1.22681,1.22683,1.226842,1.227036,1.226864,,,,,5,,,,,,,,
2021-01-05 04:28:35.218,5836,0,20210105 04:28:35.218,1.22684,1.22681,1.226825,1.226842,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:35.534,5837,0,20210105 04:28:35.534,1.22683,1.22681,1.22682,1.226841,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:36.912,5838,0,20210105 04:28:36.912,1.22684,1.22681,1.226825,1.22684,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:37.013,5839,0,20210105 04:28:37.013,1.22684,1.22683,1.226835,1.22684,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:40.872,5840,0,20210105 04:28:40.872,1.22684,1.22681,1.226825,1.22684,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:43.092,5841,0,20210105 04:28:43.092,1.22684,1.22682,1.22683,1.226839,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:43.439,5842,0,20210105 04:28:43.439,1.22683,1.22681,1.22682,1.226839,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:43.541,5843,0,20210105 04:28:43.541,1.22683,1.2268,1.226815,1.226838,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:43.744,5844,0,20210105 04:28:43.744,1.22683,1.22681,1.22682,1.226837,1.227036,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:43.846,5845,0,20210105 04:28:43.846,1.22683,1.2268,1.226815,1.226836,1.227035,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:43.947,5846,0,20210105 04:28:43.947,1.22683,1.22681,1.22682,1.226835,1.227035,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:46.515,5847,0,20210105 04:28:46.515,1.22683,1.2268,1.226815,1.226834,1.227035,1.226863,,,,,5,,,,,,,,
2021-01-05 04:28:47.959,5848,0,20210105 04:28:47.959,1.22682,1.22679,1.226805,1.226833,1.227035,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:48.112,5849,0,20210105 04:28:48.112,1.22681,1.22679,1.2268,1.226832,1.227035,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:48.163,5850,0,20210105 04:28:48.163,1.2268,1.22677,1.226785,1.22683,1.227035,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:48.366,5851,0,20210105 04:28:48.366,1.22679,1.22677,1.22678,1.226828,1.227035,1.226862,,,,,5,,,,,,,,
2021-01-05 04:28:48.923,5852,0,20210105 04:28:48.923,1.2268,1.22677,1.226785,1.226826,1.227035,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:51.211,5853,0,20210105 04:28:51.211,1.2268,1.22676,1.22678,1.226824,1.227035,1.226861,,,,,5,,,,,,,,
2021-01-05 04:28:51.312,5854,0,20210105 04:28:51.312,1.22679,1.22676,1.226775,1.226822,1.227035,1.226861,,,1.226775,,5,,,,,,,,
2021-01-05 04:28:53.154,5855,0,20210105 04:28:53.154,1.22679,1.22677,1.22678,1.226821,1.227035,1.22686,,,,1.22678,5,,,,,,,,
2021-01-05 04:29:00.290,5856,0,20210105 04:29:00.290,1.22679,1.22676,1.226775,1.226819,1.227035,1.22686,1.226775,1.226775,,,5,,,,,,,,
2021-01-05 04:29:00.392,5857,0,20210105 04:29:00.392,1.22678,1.22675,1.226765,1.226817,1.227035,1.22686,,,,,5,,,,,,,,
2021-01-05 04:29:00.494,5858,0,20210105 04:29:00.494,1.22677,1.22675,1.22676,1.226815,1.227035,1.226859,,,,,5,,,,,,,,
2021-01-05 04:29:00.595,5859,0,20210105 04:29:00.595,1.22677,1.22674,1.226755,1.226812,1.227035,1.226859,,,,,5,,,,,,,,
2021-01-05 04:29:00.697,5860,0,20210105 04:29:00.697,1.22677,1.22673,1.22675,1.22681,1.227035,1.226858,,,,,5,,,,,,,,
2021-01-05 04:29:00.798,5861,0,20210105 04:29:00.798,1.22676,1.22673,1.226745,1.226808,1.227035,1.226858,,,,,5,,,,,,,,
2021-01-05 04:29:00.849,5862,0,20210105 04:29:00.849,1.22674,1.22672,1.22673,1.226805,1.227035,1.226857,,,,,5,,,,,,,,
2021-01-05 04:29:00.951,5863,0,20210105 04:29:00.951,1.22673,1.22672,1.226725,1.226802,1.227035,1.226857,,,,,5,,,,,,,,
2021-01-05 04:29:01.103,5864,0,20210105 04:29:01.103,1.22673,1.2267,1.226715,1.226798,1.227035,1.226856,,,,,5,,,,,,,,
2021-01-05 04:29:01.205,5865,0,20210105 04:29:01.205,1.22672,1.22671,1.226715,1.226795,1.227034,1.226855,,,,,5,,,,,,,,
2021-01-05 04:29:01.492,5866,0,20210105 04:29:01.492,1.22671,1.22669,1.2267,1.226791,1.227034,1.226855,,,,,5,,,,,,,,
2021-01-05 04:29:01.593,5867,0,20210105 04:29:01.593,1.22671,1.22668,1.226695,1.226787,1.227034,1.226854,,,,,5,,,,,,,,
2021-01-05 04:29:02.004,5868,0,20210105 04:29:02.004,1.2267,1.22667,1.226685,1.226783,1.227034,1.226853,,,,,5,,,,,,,,
2021-01-05 04:29:02.106,5869,0,20210105 04:29:02.106,1.22669,1.22667,1.22668,1.226779,1.227034,1.226852,,,,,5,,,,,,,,
2021-01-05 04:29:02.258,5870,0,20210105 04:29:02.258,1.22669,1.22666,1.226675,1.226775,1.227034,1.226851,,,,,5,,,,,,,,
2021-01-05 04:29:02.882,5871,0,20210105 04:29:02.882,1.22668,1.22666,1.22667,1.226771,1.227034,1.22685,,,,,5,,,,,,,,
2021-01-05 04:29:03.298,5872,0,20210105 04:29:03.298,1.22669,1.22666,1.226675,1.226767,1.227034,1.226849,,,,,5,,,,,,,,
2021-01-05 04:29:03.664,5873,0,20210105 04:29:03.664,1.22668,1.22666,1.22667,1.226763,1.227034,1.226849,,,,,5,,,,,,,,
2021-01-05 04:29:04.414,5874,0,20210105 04:29:04.414,1.22669,1.22666,1.226675,1.22676,1.227034,1.226848,,,,,5,,,,,,,,
2021-01-05 04:29:07.246,5875,0,20210105 04:29:07.246,1.22669,1.22667,1.22668,1.226756,1.227034,1.226847,,,,,5,,,,,,,,
2021-01-05 04:29:07.297,5876,0,20210105 04:29:07.297,1.22671,1.22668,1.226695,1.226753,1.227033,1.226846,,,,,5,,,,,,,,
2021-01-05 04:29:07.348,5877,0,20210105 04:29:07.348,1.22672,1.22671,1.226715,1.226752,1.227033,1.226845,,,,,5,,,,,,,,
2021-01-05 04:29:07.952,5878,0,20210105 04:29:07.952,1.22672,1.22669,1.226705,1.226749,1.227033,1.226845,,,,,5,,,,,,,,
2021-01-05 04:29:08.054,5879,0,20210105 04:29:08.054,1.2267,1.22667,1.226685,1.226747,1.227033,1.226844,,,,,5,,,,,,,,
2021-01-05 04:29:10.337,5880,0,20210105 04:29:10.337,1.2267,1.22668,1.22669,1.226744,1.227033,1.226843,,,,,5,,,,,,,,
2021-01-05 04:29:14.578,5881,0,20210105 04:29:14.578,1.2267,1.22667,1.226685,1.226741,1.227033,1.226842,,,,,5,,,,,,,,
2021-01-05 04:29:17.095,5882,0,20210105 04:29:17.095,1.2267,1.22668,1.22669,1.226739,1.227033,1.226842,,,,,5,,,,,,,,
2021-01-05 04:29:17.611,5883,0,20210105 04:29:17.611,1.2267,1.22667,1.226685,1.226736,1.227033,1.226841,,,,,5,,,,,,,,
2021-01-05 04:29:17.713,5884,0,20210105 04:29:17.713,1.22669,1.22667,1.22668,1.226733,1.227033,1.22684,,,,,5,,,,,,,,
2021-01-05 04:29:18.400,5885,0,20210105 04:29:18.400,1.22668,1.22666,1.22667,1.22673,1.227033,1.226839,,,,,5,,,,,,,,
2021-01-05 04:29:18.886,5886,0,20210105 04:29:18.886,1.22669,1.22666,1.226675,1.226727,1.227033,1.226838,,,,,5,,,,,,,,
2021-01-05 04:29:18.988,5887,0,20210105 04:29:18.988,1.22669,1.22667,1.22668,1.226724,1.227033,1.226837,,,,,5,,,,,,,,
2021-01-05 04:29:19.573,5888,0,20210105 04:29:19.573,1.2267,1.22667,1.226685,1.226722,1.227032,1.226837,,,,,5,,,,,,,,
2021-01-05 04:29:20.898,5889,0,20210105 04:29:20.898,1.2267,1.22668,1.22669,1.22672,1.227032,1.226836,,,,,5,,,,,,,,
2021-01-05 04:29:21.268,5890,0,20210105 04:29:21.268,1.22674,1.22671,1.226725,1.22672,1.227032,1.226835,,,,,5,,,,,,,,
2021-01-05 04:29:21.521,5891,0,20210105 04:29:21.521,1.22672,1.2267,1.22671,1.226719,1.227032,1.226835,,,,,5,,,,,,,,
2021-01-05 04:29:30.721,5892,0,20210105 04:29:30.721,1.22672,1.22669,1.226705,1.226717,1.227032,1.226834,,,,,5,,,,,,,,
2021-01-05 04:29:35.013,5893,0,20210105 04:29:35.013,1.22671,1.22667,1.22669,1.226716,1.227032,1.226833,,,,,5,,,,,,,,
2021-01-05 04:29:35.114,5894,0,20210105 04:29:35.114,1.22672,1.22669,1.226705,1.226715,1.227032,1.226833,,,,,5,,,,,,,,
2021-01-05 04:29:37.142,5895,0,20210105 04:29:37.142,1.22672,1.2267,1.22671,1.226714,1.227032,1.226832,,,,,5,,,,,,,,
2021-01-05 04:29:39.701,5896,0,20210105 04:29:39.701,1.2267,1.22668,1.22669,1.226713,1.227032,1.226831,,,,,5,,,,,,,,
2021-01-05 04:29:39.803,5897,0,20210105 04:29:39.803,1.22669,1.22667,1.22668,1.226711,1.227032,1.22683,,,,,5,,,,,,,,
2021-01-05 04:29:39.905,5898,0,20210105 04:29:39.905,1.22667,1.22665,1.22666,1.226708,1.227032,1.226829,,,,,5,,,,,,,,
2021-01-05 04:29:40.826,5899,0,20210105 04:29:40.826,1.22668,1.22666,1.22667,1.226706,1.227032,1.226828,,,,,5,,,,,,,,
2021-01-05 04:29:40.928,5900,0,20210105 04:29:40.928,1.22669,1.22666,1.226675,1.226704,1.227031,1.226828,,,,,5,,,,,,,,
2021-01-05 04:29:41.030,5901,0,20210105 04:29:41.030,1.22668,1.22666,1.22667,1.226702,1.227031,1.226827,,,,,5,,,,,,,,
2021-01-05 04:29:41.377,5902,0,20210105 04:29:41.377,1.22669,1.22666,1.226675,1.226701,1.227031,1.226826,,,,,5,,,,,,,,
2021-01-05 04:29:41.760,5903,0,20210105 04:29:41.760,1.22668,1.22666,1.22667,1.226699,1.227031,1.226825,,,,,5,,,,,,,,
2021-01-05 04:29:41.862,5904,0,20210105 04:29:41.862,1.2267,1.22667,1.226685,1.226698,1.227031,1.226824,,,,,5,,,,,,,,
2021-01-05 04:29:42.065,5905,0,20210105 04:29:42.065,1.22669,1.22667,1.22668,1.226697,1.227031,1.226823,,,,,5,,,,,,,,
2021-01-05 04:29:49.838,5906,0,20210105 04:29:49.838,1.22668,1.22665,1.226665,1.226695,1.227031,1.226823,,,,,5,,,,,,,,
2021-01-05 04:29:49.990,5907,0,20210105 04:29:49.990,1.22666,1.22665,1.226655,1.226693,1.227031,1.226822,,,1.226655,,5,,,,,,,,
2021-01-05 04:29:50.146,5908,0,20210105 04:29:50.146,1.22667,1.22665,1.22666,1.226691,1.227031,1.226821,,,,,5,,,,,,,,
2021-01-05 04:29:50.855,5909,0,20210105 04:29:50.855,1.22667,1.22664,1.226655,1.226689,1.227031,1.22682,,,,,5,,,,,,,,
2021-01-05 04:29:52.132,5910,0,20210105 04:29:52.132,1.22667,1.22665,1.22666,1.226687,1.22703,1.226819,,,,,5,,,,,,,,
2021-01-05 04:29:53.235,5911,0,20210105 04:29:53.235,1.22668,1.22666,1.22667,1.226686,1.22703,1.226818,,,,,5,,,,,,,,
2021-01-05 04:29:55.814,5912,0,20210105 04:29:55.814,1.22669,1.22666,1.226675,1.226685,1.22703,1.226817,,,,,5,,,,,,,,
2021-01-05 04:29:56.170,5913,0,20210105 04:29:56.170,1.22669,1.22667,1.22668,1.226685,1.22703,1.226817,,,,,5,,,,,,,,
2021-01-05 04:29:58.764,5914,0,20210105 04:29:58.764,1.2267,1.22667,1.226685,1.226684,1.22703,1.226816,,,,,5,,,,,,,,
2021-01-05 04:29:58.865,5915,0,20210105 04:29:58.865,1.2267,1.22668,1.22669,1.226684,1.22703,1.226815,,,,,5,,,,,,,,
2021-01-05 04:29:58.967,5916,0,20210105 04:29:58.967,1.22673,1.22671,1.22672,1.226685,1.22703,1.226815,,,,,5,,,,,,,,
2021-01-05 04:29:59.069,5917,0,20210105 04:29:59.069,1.22673,1.22672,1.226725,1.226686,1.22703,1.226814,,,,1.226725,5,,,,,,,,
2021-01-05 04:30:04.900,5918,0,20210105 04:30:04.900,1.22674,1.22672,1.22673,1.226687,1.22703,1.226814,1.22673,,1.22673,,5,,,,,,,,
2021-01-05 04:30:04.952,5919,0,20210105 04:30:04.952,1.22677,1.22675,1.22676,1.22669,1.22703,1.226814,,,,,5,,,,,,,,
2021-01-05 04:30:05.004,5920,0,20210105 04:30:05.004,1.22679,1.22675,1.22677,1.226692,1.22703,1.226813,,,,,5,,,,,,,,
2021-01-05 04:30:05.106,5921,0,20210105 04:30:05.106,1.22679,1.22676,1.226775,1.226695,1.22703,1.226813,,,,,5,,,,,,,,
2021-01-05 04:30:05.258,5922,0,20210105 04:30:05.258,1.22679,1.22677,1.22678,1.226698,1.22703,1.226813,,,,,5,,,,,,,,
2021-01-05 04:30:12.846,5923,0,20210105 04:30:12.846,1.22678,1.22676,1.22677,1.226701,1.22703,1.226813,,,,,5,,,,,,,,
2021-01-05 04:30:12.998,5924,0,20210105 04:30:12.998,1.22679,1.22677,1.22678,1.226704,1.227029,1.226813,,,,,5,,,,,,,,
2021-01-05 04:30:14.248,5925,0,20210105 04:30:14.248,1.22679,1.22676,1.226775,1.226706,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:14.699,5926,0,20210105 04:30:14.699,1.22679,1.22677,1.22678,1.226709,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:18.192,5927,0,20210105 04:30:18.192,1.2268,1.22678,1.22679,1.226712,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:21.210,5928,0,20210105 04:30:21.210,1.2268,1.22677,1.226785,1.226715,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:24.268,5929,0,20210105 04:30:24.268,1.22679,1.22677,1.22678,1.226718,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:29.495,5930,0,20210105 04:30:29.495,1.22679,1.22678,1.226785,1.226721,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:30.281,5931,0,20210105 04:30:30.281,1.22682,1.2268,1.22681,1.226724,1.227029,1.226812,,1.22681,,,5,,,,,,,,
2021-01-05 04:30:36.694,5932,0,20210105 04:30:36.694,1.2268,1.22679,1.226795,1.226727,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:36.796,5933,0,20210105 04:30:36.796,1.2268,1.22678,1.22679,1.22673,1.227029,1.226812,,,,,5,,,,,,,,
2021-01-05 04:30:39.140,5934,0,20210105 04:30:39.140,1.22681,1.22678,1.226795,1.226733,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:39.242,5935,0,20210105 04:30:39.242,1.22681,1.22679,1.2268,1.226735,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:39.344,5936,0,20210105 04:30:39.344,1.22682,1.2268,1.22681,1.226738,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:42.716,5937,0,20210105 04:30:42.716,1.22682,1.22679,1.226805,1.226741,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:45.362,5938,0,20210105 04:30:45.362,1.22679,1.22677,1.22678,1.226743,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:48.435,5939,0,20210105 04:30:48.435,1.2268,1.22678,1.22679,1.226745,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:51.648,5940,0,20210105 04:30:51.648,1.2268,1.22677,1.226785,1.226747,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:58.097,5941,0,20210105 04:30:58.097,1.22679,1.22677,1.22678,1.226748,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:58.148,5942,0,20210105 04:30:58.148,1.22679,1.22675,1.22677,1.226749,1.227029,1.226811,,,,,5,,,,,,,,
2021-01-05 04:30:58.250,5943,0,20210105 04:30:58.250,1.22677,1.22675,1.22676,1.22675,1.227029,1.22681,,,,,5,,,,,,,,
2021-01-05 04:30:58.351,5944,0,20210105 04:30:58.351,1.22677,1.22674,1.226755,1.226751,1.227028,1.22681,,,,1.226755,5,,,,,,,,
2021-01-05 04:31:00.199,5945,0,20210105 04:31:00.199,1.22678,1.22675,1.226765,1.226752,1.227028,1.22681,1.226765,,,,5,,,,,,,,
2021-01-05 04:31:03.132,5946,0,20210105 04:31:03.132,1.22679,1.22676,1.226775,1.226753,1.227028,1.22681,,,,,5,,,,,,,,
2021-01-05 04:31:03.234,5947,0,20210105 04:31:03.234,1.22679,1.22677,1.22678,1.226754,1.227028,1.226809,,,,,5,,,,,,,,
2021-01-05 04:31:03.362,5948,0,20210105 04:31:03.362,1.22679,1.22676,1.226775,1.226755,1.227028,1.226809,,,,,5,,,,,,,,
