T,O,H,L,C,V
2019-10-21 17:00:00+00:00,108.574,108.602,108.545,108.555,296.0
2019-10-21 18:00:00+00:00,108.558,108.618,108.538,108.592,250.0
2019-10-21 19:00:00+00:00,108.59,108.644,108.586,108.622,263.0
2019-10-21 20:00:00+00:00,108.625,108.633,108.595,108.609,83.0
2019-10-21 21:00:00+00:00,108.597,108.616,108.552,108.58,201.0
2019-10-21 22:00:00+00:00,108.578,108.617,108.578,108.602,146.0
2019-10-21 23:00:00+00:00,108.6,108.631,108.595,108.608,141.0
2019-10-22 00:00:00+00:00,108.606,108.728,108.588,108.678,550.0
2019-10-22 01:00:00+00:00,108.68,108.712,108.644,108.655,409.0
2019-10-22 02:00:00+00:00,108.652,108.669,108.61,108.642,318.0
2019-10-22 03:00:00+00:00,108.644,108.666,108.641,108.65,149.0
2019-10-22 04:00:00+00:00,108.648,108.658,108.624,108.638,137.0
2019-10-22 05:00:00+00:00,108.641,108.646,108.594,108.603,220.0
2019-10-22 06:00:00+00:00,108.6,108.616,108.584,108.588,282.0
2019-10-22 07:00:00+00:00,108.586,108.592,108.493,108.546,621.0
2019-10-22 08:00:00+00:00,108.544,108.559,108.496,108.558,461.0
2019-10-22 09:00:00+00:00,108.56,108.587,108.541,108.586,333.0
2019-10-22 10:00:00+00:00,108.584,108.59,108.553,108.572,285.0
2019-10-22 11:00:00+00:00,108.57,108.622,108.57,108.598,308.0
2019-10-22 12:00:00+00:00,108.596,108.628,108.524,108.532,549.0
2019-10-22 13:00:00+00:00,108.528,108.558,108.454,108.492,628.0
2019-10-22 14:00:00+00:00,108.495,108.56,108.484,108.553,740.0
2019-10-22 15:00:00+00:00,108.555,108.584,108.515,108.557,540.0
2019-10-22 16:00:00+00:00,108.56,108.604,108.556,108.575,346.0
2019-10-22 17:00:00+00:00,108.572,108.577,108.511,108.546,385.0
2019-10-22 18:00:00+00:00,108.549,108.59,108.442,108.459,1778.0
2019-10-22 19:00:00+00:00,108.462,108.512,108.451,108.475,723.0
2019-10-22 20:00:00+00:00,108.472,108.495,108.447,108.486,222.0
2019-10-22 21:00:00+00:00,108.484,108.508,108.454,108.481,118.0
2019-10-22 22:00:00+00:00,108.478,108.504,108.44,108.501,294.0
2019-10-22 23:00:00+00:00,108.504,108.513,108.464,108.488,915.0
2019-10-23 00:00:00+00:00,108.486,108.486,108.25,108.398,1274.0
2019-10-23 01:00:00+00:00,108.396,108.421,108.292,108.314,663.0
2019-10-23 02:00:00+00:00,108.316,108.354,108.292,108.307,432.0
2019-10-23 03:00:00+00:00,108.31,108.342,108.294,108.311,387.0
2019-10-23 04:00:00+00:00,108.314,108.357,108.28,108.356,305.0
2019-10-23 05:00:00+00:00,108.358,108.414,108.324,108.363,556.0
2019-10-23 06:00:00+00:00,108.366,108.43,108.326,108.332,693.0
2019-10-23 07:00:00+00:00,108.33,108.426,108.291,108.374,1006.0
2019-10-23 08:00:00+00:00,108.376,108.407,108.336,108.38,460.0
2019-10-23 09:00:00+00:00,108.382,108.402,108.34,108.384,394.0
2019-10-23 10:00:00+00:00,108.386,108.482,108.384,108.474,802.0
2019-10-23 11:00:00+00:00,108.472,108.482,108.422,108.461,519.0
2019-10-23 12:00:00+00:00,108.458,108.54,108.444,108.528,486.0
2019-10-23 13:00:00+00:00,108.526,108.609,108.51,108.58,834.0
2019-10-23 14:00:00+00:00,108.582,108.625,108.532,108.617,824.0
2019-10-23 15:00:00+00:00,108.62,108.668,108.604,108.642,518.0
2019-10-23 16:00:00+00:00,108.64,108.702,108.62,108.686,281.0
2019-10-23 17:00:00+00:00,108.688,108.698,108.66,108.671,318.0
2019-10-23 18:00:00+00:00,108.669,108.674,108.622,108.652,208.0
2019-10-23 19:00:00+00:00,108.655,108.694,108.636,108.684,262.0
2019-10-23 20:00:00+00:00,108.682,108.702,108.678,108.692,107.0
2019-10-23 21:00:00+00:00,108.677,108.69,108.633,108.645,446.0
2019-10-23 22:00:00+00:00,108.65,108.69,108.638,108.65,250.0
2019-10-23 23:00:00+00:00,108.648,108.67,108.624,108.639,248.0
2019-10-24 00:00:00+00:00,108.636,108.653,108.596,108.643,387.0
2019-10-24 01:00:00+00:00,108.64,108.64,108.592,108.623,450.0
2019-10-24 02:00:00+00:00,108.62,108.631,108.58,108.601,238.0
2019-10-24 03:00:00+00:00,108.598,108.628,108.578,108.612,197.0
2019-10-24 04:00:00+00:00,108.609,108.634,108.577,108.6,155.0
2019-10-24 05:00:00+00:00,108.602,108.624,108.594,108.612,248.0
2019-10-24 06:00:00+00:00,108.614,108.646,108.595,108.644,381.0
2019-10-24 07:00:00+00:00,108.642,108.753,108.636,108.702,1398.0
2019-10-24 08:00:00+00:00,108.704,108.719,108.612,108.688,828.0
2019-10-24 09:00:00+00:00,108.691,108.706,108.662,108.676,389.0
2019-10-24 10:00:00+00:00,108.679,108.692,108.615,108.64,390.0
2019-10-24 11:00:00+00:00,108.638,108.666,108.619,108.638,373.0
2019-10-24 12:00:00+00:00,108.641,108.647,108.511,108.608,688.0
2019-10-24 13:00:00+00:00,108.611,108.628,108.508,108.508,1059.0
2019-10-24 14:00:00+00:00,108.506,108.589,108.496,108.51,1024.0
2019-10-24 15:00:00+00:00,108.513,108.649,108.506,108.632,749.0
2019-10-24 16:00:00+00:00,108.63,108.65,108.522,108.582,697.0
2019-10-24 17:00:00+00:00,108.584,108.586,108.538,108.573,301.0
2019-10-24 18:00:00+00:00,108.57,108.64,108.562,108.618,202.0
2019-10-24 19:00:00+00:00,108.615,108.66,108.607,108.648,260.0
2019-10-24 20:00:00+00:00,108.644,108.662,108.603,108.627,158.0
2019-10-24 21:00:00+00:00,108.608,108.656,108.592,108.638,288.0
2019-10-24 22:00:00+00:00,108.635,108.636,108.605,108.626,239.0
2019-10-24 23:00:00+00:00,108.628,108.633,108.598,108.615,236.0
2019-10-25 00:00:00+00:00,108.613,108.706,108.592,108.654,816.0
2019-10-25 01:00:00+00:00,108.651,108.695,108.627,108.66,415.0
2019-10-25 02:00:00+00:00,108.658,108.668,108.634,108.639,281.0
2019-10-25 03:00:00+00:00,108.637,108.672,108.63,108.657,187.0
2019-10-25 04:00:00+00:00,108.659,108.666,108.638,108.653,169.0
2019-10-25 05:00:00+00:00,108.656,108.681,108.649,108.676,244.0
2019-10-25 06:00:00+00:00,108.679,108.688,108.646,108.674,333.0
2019-10-25 07:00:00+00:00,108.671,108.689,108.616,108.616,472.0
2019-10-25 08:00:00+00:00,108.618,108.639,108.561,108.577,363.0
2019-10-25 09:00:00+00:00,108.58,108.649,108.577,108.639,321.0
2019-10-25 10:00:00+00:00,108.642,108.652,108.602,108.62,263.0
2019-10-25 11:00:00+00:00,108.618,108.627,108.555,108.566,297.0
2019-10-25 12:00:00+00:00,108.568,108.598,108.51,108.555,440.0
2019-10-25 13:00:00+00:00,108.553,108.632,108.518,108.598,642.0
2019-10-25 14:00:00+00:00,108.6,108.662,108.56,108.59,750.0
2019-10-25 15:00:00+00:00,108.587,108.751,108.552,108.746,822.0
2019-10-25 16:00:00+00:00,108.748,108.774,108.721,108.762,489.0
2019-10-25 17:00:00+00:00,108.764,108.77,108.728,108.748,220.0
2019-10-25 18:00:00+00:00,108.745,108.746,108.68,108.692,286.0
2019-10-25 19:00:00+00:00,108.69,108.69,108.66,108.664,288.0
2019-10-25 20:00:00+00:00,108.667,108.681,108.659,108.668,132.0
2019-10-27 21:00:00+00:00,108.736,108.766,108.712,108.712,215.0
2019-10-27 22:00:00+00:00,108.709,108.73,108.673,108.7,308.0
2019-10-27 23:00:00+00:00,108.704,108.74,108.682,108.739,284.0
2019-10-28 00:00:00+00:00,108.737,108.786,108.708,108.772,384.0
2019-10-28 01:00:00+00:00,108.776,108.778,108.734,108.754,293.0
2019-10-28 02:00:00+00:00,108.752,108.793,108.747,108.765,189.0
2019-10-28 03:00:00+00:00,108.762,108.772,108.748,108.758,90.0
2019-10-28 04:00:00+00:00,108.756,108.775,108.752,108.768,133.0
2019-10-28 05:00:00+00:00,108.766,108.768,108.731,108.731,122.0
2019-10-28 06:00:00+00:00,108.728,108.75,108.717,108.733,250.0
2019-10-28 07:00:00+00:00,108.731,108.752,108.702,108.734,296.0
2019-10-28 08:00:00+00:00,108.732,108.763,108.692,108.692,556.0
2019-10-28 09:00:00+00:00,108.694,108.714,108.658,108.694,347.0
2019-10-28 10:00:00+00:00,108.692,108.73,108.682,108.716,211.0
2019-10-28 11:00:00+00:00,108.712,108.742,108.692,108.729,217.0
2019-10-28 12:00:00+00:00,108.726,108.88,108.706,108.864,683.0
2019-10-28 13:00:00+00:00,108.866,108.938,108.828,108.928,642.0
2019-10-28 14:00:00+00:00,108.925,108.932,108.872,108.872,715.0
2019-10-28 15:00:00+00:00,108.869,109.024,108.869,109.02,526.0
2019-10-28 16:00:00+00:00,109.018,109.039,108.957,108.978,433.0
2019-10-28 17:00:00+00:00,108.976,108.984,108.926,108.935,274.0
2019-10-28 18:00:00+00:00,108.933,109.012,108.933,109.012,286.0
2019-10-28 19:00:00+00:00,109.009,109.01,108.916,108.928,273.0
2019-10-28 20:00:00+00:00,108.926,109.005,108.926,108.966,215.0
2019-10-28 21:00:00+00:00,108.958,108.997,108.936,108.986,478.0
2019-10-28 22:00:00+00:00,108.99,108.998,108.966,108.97,311.0
2019-10-28 23:00:00+00:00,108.968,108.988,108.966,108.978,181.0
2019-10-29 00:00:00+00:00,108.975,109.067,108.957,109.008,614.0
2019-10-29 01:00:00+00:00,109.01,109.022,108.96,108.97,331.0
2019-10-29 02:00:00+00:00,108.968,108.99,108.96,108.984,151.0
2019-10-29 03:00:00+00:00,108.987,108.994,108.96,108.966,110.0
2019-10-29 04:00:00+00:00,108.968,109.001,108.966,108.999,148.0
2019-10-29 05:00:00+00:00,108.996,109.0,108.978,108.989,100.0
2019-10-29 06:00:00+00:00,108.987,109.004,108.973,108.979,176.0
2019-10-29 07:00:00+00:00,108.976,108.976,108.85,108.852,362.0
2019-10-29 08:00:00+00:00,108.855,108.892,108.834,108.888,365.0
2019-10-29 09:00:00+00:00,108.89,108.947,108.854,108.871,333.0
2019-10-29 10:00:00+00:00,108.868,108.956,108.858,108.94,383.0
2019-10-29 11:00:00+00:00,108.942,108.945,108.898,108.914,294.0
2019-10-29 12:00:00+00:00,108.912,108.934,108.854,108.903,470.0
2019-10-29 13:00:00+00:00,108.906,108.983,108.892,108.908,522.0
2019-10-29 14:00:00+00:00,108.911,108.98,108.9,108.942,784.0
2019-10-29 15:00:00+00:00,108.944,108.958,108.756,108.834,920.0
2019-10-29 16:00:00+00:00,108.836,108.93,108.798,108.92,816.0
2019-10-29 17:00:00+00:00,108.923,108.944,108.902,108.918,298.0
2019-10-29 18:00:00+00:00,108.916,108.928,108.814,108.822,203.0
2019-10-29 19:00:00+00:00,108.824,108.874,108.815,108.834,309.0
2019-10-29 20:00:00+00:00,108.836,108.894,108.836,108.888,153.0
2019-10-29 21:00:00+00:00,108.894,108.898,108.866,108.89,125.0
2019-10-29 22:00:00+00:00,108.892,108.894,108.845,108.872,359.0
2019-10-29 23:00:00+00:00,108.874,108.882,108.851,108.877,161.0
2019-10-30 00:00:00+00:00,108.879,108.888,108.813,108.838,447.0
2019-10-30 01:00:00+00:00,108.835,108.863,108.82,108.856,317.0
2019-10-30 02:00:00+00:00,108.859,108.874,108.844,108.86,184.0
2019-10-30 03:00:00+00:00,108.858,108.866,108.841,108.85,110.0
2019-10-30 04:00:00+00:00,108.848,108.85,108.818,108.842,187.0
2019-10-30 05:00:00+00:00,108.845,108.859,108.827,108.856,198.0
2019-10-30 06:00:00+00:00,108.854,108.857,108.828,108.848,329.0
2019-10-30 07:00:00+00:00,108.85,108.856,108.83,108.851,239.0
2019-10-30 08:00:00+00:00,108.854,108.878,108.824,108.836,307.0
2019-10-30 09:00:00+00:00,108.834,108.86,108.814,108.851,200.0
2019-10-30 10:00:00+00:00,108.853,108.876,108.828,108.84,208.0
2019-10-30 11:00:00+00:00,108.842,108.854,108.828,108.836,237.0
2019-10-30 12:00:00+00:00,108.838,108.95,108.821,108.905,860.0
2019-10-30 13:00:00+00:00,108.908,108.972,108.859,108.909,610.0
2019-10-30 14:00:00+00:00,108.906,108.926,108.792,108.922,1248.0
2019-10-30 15:00:00+00:00,108.924,108.926,108.815,108.879,523.0
2019-10-30 16:00:00+00:00,108.882,108.89,108.852,108.878,325.0
2019-10-30 17:00:00+00:00,108.875,108.923,108.873,108.888,377.0
2019-10-30 18:00:00+00:00,108.883,109.287,108.883,108.956,3374.0
2019-10-30 19:00:00+00:00,108.953,108.979,108.721,108.845,2154.0
2019-10-30 20:00:00+00:00,108.847,108.892,108.814,108.842,735.0
2019-10-30 21:00:00+00:00,108.835,108.9,108.77,108.852,301.0
2019-10-30 22:00:00+00:00,108.854,108.878,108.806,108.806,311.0
2019-10-30 23:00:00+00:00,108.808,108.811,108.764,108.798,288.0
2019-10-31 00:00:00+00:00,108.796,108.864,108.756,108.799,849.0
2019-10-31 01:00:00+00:00,108.802,108.802,108.588,108.656,837.0
2019-10-31 02:00:00+00:00,108.653,108.682,108.636,108.67,347.0
2019-10-31 03:00:00+00:00,108.668,108.751,108.604,108.614,1126.0
2019-10-31 04:00:00+00:00,108.616,108.676,108.616,108.664,304.0
2019-10-31 05:00:00+00:00,108.661,108.694,108.65,108.688,276.0
2019-10-31 06:00:00+00:00,108.69,108.722,108.668,108.696,335.0
2019-10-31 07:00:00+00:00,108.693,108.693,108.596,108.598,414.0
2019-10-31 08:00:00+00:00,108.6,108.634,108.538,108.598,598.0
2019-10-31 09:00:00+00:00,108.6,108.612,108.267,108.298,2071.0
2019-10-31 10:00:00+00:00,108.296,108.31,108.23,108.28,705.0
2019-10-31 11:00:00+00:00,108.282,108.282,108.105,108.184,659.0
2019-10-31 12:00:00+00:00,108.182,108.211,108.124,108.197,768.0
2019-10-31 13:00:00+00:00,108.2,108.33,108.102,108.11,949.0
2019-10-31 14:00:00+00:00,108.107,108.192,108.054,108.188,1423.0
2019-10-31 15:00:00+00:00,108.185,108.22,108.081,108.081,1202.0
2019-10-31 16:00:00+00:00,108.083,108.126,107.977,108.006,1068.0
2019-10-31 17:00:00+00:00,108.002,108.042,107.928,107.982,757.0
2019-10-31 18:00:00+00:00,107.98,108.007,107.95,107.982,558.0
2019-10-31 19:00:00+00:00,107.98,108.038,107.978,107.988,422.0
2019-10-31 20:00:00+00:00,107.992,108.03,107.978,108.028,132.0
2019-10-31 21:00:00+00:00,108.036,108.06,108.015,108.022,67.0
2019-10-31 22:00:00+00:00,108.02,108.042,108.002,108.034,257.0
2019-10-31 23:00:00+00:00,108.032,108.032,107.964,108.0,267.0
2019-11-01 00:00:00+00:00,108.002,108.052,107.928,107.93,655.0
2019-11-01 01:00:00+00:00,107.933,108.042,107.888,108.032,836.0
2019-11-01 02:00:00+00:00,108.034,108.058,108.018,108.054,416.0
2019-11-01 03:00:00+00:00,108.051,108.051,108.018,108.032,140.0
2019-11-01 04:00:00+00:00,108.034,108.042,108.017,108.018,123.0
2019-11-01 05:00:00+00:00,108.015,108.029,107.971,107.976,185.0
2019-11-01 06:00:00+00:00,107.979,107.998,107.95,107.982,232.0
2019-11-01 07:00:00+00:00,107.984,108.007,107.956,107.956,326.0
2019-11-01 08:00:00+00:00,107.958,108.016,107.928,107.998,387.0
2019-11-01 09:00:00+00:00,107.996,108.067,107.994,108.045,270.0
2019-11-01 10:00:00+00:00,108.048,108.058,108.002,108.018,271.0
2019-11-01 11:00:00+00:00,108.021,108.037,107.964,107.97,257.0
2019-11-01 12:00:00+00:00,107.973,108.26,107.925,108.149,2040.0
2019-11-01 13:00:00+00:00,108.146,108.165,108.068,108.096,894.0
2019-11-01 14:00:00+00:00,108.1,108.11,107.918,108.064,2062.0
2019-11-01 15:00:00+00:00,108.066,108.168,108.024,108.154,688.0
2019-11-01 16:00:00+00:00,108.152,108.228,108.124,108.209,655.0
2019-11-01 17:00:00+00:00,108.207,108.326,108.194,108.246,681.0
2019-11-01 18:00:00+00:00,108.244,108.281,108.213,108.26,316.0
2019-11-01 19:00:00+00:00,108.262,108.262,108.162,108.172,392.0
2019-11-01 20:00:00+00:00,108.176,108.206,108.148,108.185,205.0
2019-11-03 22:00:00+00:00,108.239,108.252,108.186,108.236,316.0
2019-11-03 23:00:00+00:00,108.234,108.25,108.21,108.22,360.0
2019-11-04 00:00:00+00:00,108.217,108.234,108.208,108.22,163.0
2019-11-04 01:00:00+00:00,108.218,108.239,108.21,108.218,136.0
2019-11-04 02:00:00+00:00,108.216,108.236,108.21,108.232,107.0
2019-11-04 03:00:00+00:00,108.229,108.232,108.216,108.223,121.0
2019-11-04 04:00:00+00:00,108.22,108.23,108.216,108.225,80.0
2019-11-04 05:00:00+00:00,108.227,108.242,108.22,108.242,83.0
2019-11-04 06:00:00+00:00,108.239,108.283,108.237,108.272,80.0
2019-11-04 07:00:00+00:00,108.275,108.322,108.264,108.306,365.0
2019-11-04 08:00:00+00:00,108.303,108.436,108.295,108.376,695.0
2019-11-04 09:00:00+00:00,108.378,108.39,108.335,108.376,377.0
2019-11-04 10:00:00+00:00,108.373,108.468,108.368,108.454,387.0
2019-11-04 11:00:00+00:00,108.456,108.464,108.408,108.417,292.0
2019-11-04 12:00:00+00:00,108.419,108.438,108.386,108.424,228.0
2019-11-04 13:00:00+00:00,108.426,108.458,108.366,108.452,453.0
2019-11-04 14:00:00+00:00,108.448,108.518,108.426,108.496,580.0
2019-11-04 15:00:00+00:00,108.498,108.513,108.415,108.513,577.0
2019-11-04 16:00:00+00:00,108.516,108.618,108.511,108.567,527.0
2019-11-04 17:00:00+00:00,108.57,108.606,108.551,108.588,229.0
2019-11-04 18:00:00+00:00,108.592,108.646,108.586,108.634,272.0
2019-11-04 19:00:00+00:00,108.637,108.65,108.618,108.636,245.0
2019-11-04 20:00:00+00:00,108.634,108.64,108.594,108.611,248.0
2019-11-04 21:00:00+00:00,108.608,108.608,108.566,108.578,185.0
2019-11-04 22:00:00+00:00,108.583,108.606,108.561,108.593,281.0
2019-11-04 23:00:00+00:00,108.59,108.748,108.583,108.705,1009.0
2019-11-05 00:00:00+00:00,108.708,108.782,108.69,108.733,637.0
2019-11-05 01:00:00+00:00,108.731,108.734,108.648,108.734,691.0
2019-11-05 02:00:00+00:00,108.732,108.778,108.724,108.766,351.0
2019-11-05 03:00:00+00:00,108.764,108.829,108.756,108.812,418.0
2019-11-05 04:00:00+00:00,108.809,108.82,108.791,108.8,276.0
2019-11-05 05:00:00+00:00,108.798,108.801,108.755,108.772,200.0
2019-11-05 06:00:00+00:00,108.774,108.84,108.768,108.806,310.0
2019-11-05 07:00:00+00:00,108.804,108.832,108.75,108.789,522.0
2019-11-05 08:00:00+00:00,108.786,108.898,108.778,108.861,621.0
2019-11-05 09:00:00+00:00,108.858,108.885,108.842,108.856,380.0
2019-11-05 10:00:00+00:00,108.854,108.875,108.835,108.84,276.0
2019-11-05 11:00:00+00:00,108.838,108.859,108.8,108.818,523.0
2019-11-05 12:00:00+00:00,108.815,108.862,108.812,108.86,365.0
2019-11-05 13:00:00+00:00,108.862,108.934,108.842,108.923,489.0
2019-11-05 14:00:00+00:00,108.926,108.95,108.812,108.855,663.0
2019-11-05 15:00:00+00:00,108.858,109.156,108.858,109.156,2204.0
2019-11-05 16:00:00+00:00,109.158,109.239,109.094,109.135,883.0
2019-11-05 17:00:00+00:00,109.133,109.148,109.089,109.127,422.0
2019-11-05 18:00:00+00:00,109.125,109.204,109.098,109.178,493.0
2019-11-05 19:00:00+00:00,109.18,109.233,109.15,109.229,291.0
2019-11-05 20:00:00+00:00,109.226,109.242,109.2,109.201,84.0
2019-11-05 21:00:00+00:00,109.168,109.178,109.122,109.16,246.0
2019-11-05 22:00:00+00:00,109.164,109.182,109.134,109.161,172.0
2019-11-05 23:00:00+00:00,109.163,109.18,109.125,109.146,296.0
2019-11-06 00:00:00+00:00,109.148,109.182,109.06,109.065,604.0
2019-11-06 01:00:00+00:00,109.067,109.1,109.006,109.069,589.0
2019-11-06 02:00:00+00:00,109.066,109.076,109.028,109.054,286.0
2019-11-06 03:00:00+00:00,109.05,109.052,109.016,109.029,157.0
2019-11-06 04:00:00+00:00,109.026,109.072,109.024,109.068,198.0
2019-11-06 05:00:00+00:00,109.07,109.09,109.058,109.063,184.0
2019-11-06 06:00:00+00:00,109.066,109.073,108.914,108.978,589.0
2019-11-06 07:00:00+00:00,108.98,109.012,108.908,108.976,537.0
2019-11-06 08:00:00+00:00,108.979,109.058,108.966,109.006,608.0
2019-11-06 09:00:00+00:00,109.008,109.023,108.937,108.957,405.0
2019-11-06 10:00:00+00:00,108.954,109.025,108.951,109.025,304.0
2019-11-06 11:00:00+00:00,109.028,109.045,108.982,109.001,247.0
2019-11-06 12:00:00+00:00,108.999,109.042,108.988,109.017,335.0
2019-11-06 13:00:00+00:00,109.014,109.016,108.934,108.964,457.0
2019-11-06 14:00:00+00:00,108.967,109.019,108.954,109.0,585.0
2019-11-06 15:00:00+00:00,109.003,109.025,108.982,109.018,536.0
2019-11-06 16:00:00+00:00,109.02,109.132,108.818,108.86,1728.0
2019-11-06 17:00:00+00:00,108.862,108.944,108.835,108.904,808.0
2019-11-06 18:00:00+00:00,108.902,108.944,108.85,108.931,659.0
2019-11-06 19:00:00+00:00,108.928,108.944,108.876,108.94,382.0
2019-11-06 20:00:00+00:00,108.942,108.95,108.9,108.942,300.0
2019-11-06 21:00:00+00:00,108.944,109.018,108.94,108.978,178.0
2019-11-06 22:00:00+00:00,108.966,108.972,108.908,108.966,248.0
2019-11-06 23:00:00+00:00,108.968,108.969,108.915,108.917,291.0
2019-11-07 00:00:00+00:00,108.92,108.922,108.866,108.884,368.0
2019-11-07 01:00:00+00:00,108.886,108.899,108.766,108.813,503.0
2019-11-07 02:00:00+00:00,108.81,108.81,108.719,108.732,548.0
2019-11-07 03:00:00+00:00,108.734,108.736,108.648,108.674,516.0
2019-11-07 04:00:00+00:00,108.676,108.706,108.675,108.695,154.0
2019-11-07 05:00:00+00:00,108.697,108.769,108.692,108.76,196.0
2019-11-07 06:00:00+00:00,108.762,108.762,108.72,108.733,314.0
2019-11-07 07:00:00+00:00,108.731,109.122,108.706,108.963,2396.0
2019-11-07 08:00:00+00:00,108.96,109.016,108.933,108.964,945.0
2019-11-07 09:00:00+00:00,108.96,109.068,108.958,109.062,571.0
2019-11-07 10:00:00+00:00,109.06,109.198,109.06,109.183,796.0
2019-11-07 11:00:00+00:00,109.18,109.184,109.092,109.11,606.0
2019-11-07 12:00:00+00:00,109.107,109.165,109.1,109.119,737.0
2019-11-07 13:00:00+00:00,109.116,109.19,109.096,109.17,608.0
2019-11-07 14:00:00+00:00,109.168,109.222,109.125,109.157,851.0
2019-11-07 15:00:00+00:00,109.159,109.392,109.128,109.326,1158.0
2019-11-07 16:00:00+00:00,109.328,109.456,109.246,109.426,1296.0
2019-11-07 17:00:00+00:00,109.429,109.488,109.385,109.47,1181.0
2019-11-07 18:00:00+00:00,109.473,109.487,109.376,109.429,685.0
2019-11-07 19:00:00+00:00,109.432,109.457,109.237,109.308,1655.0
2019-11-07 20:00:00+00:00,109.306,109.322,109.158,109.275,977.0
2019-11-07 21:00:00+00:00,109.273,109.322,109.25,109.284,332.0
2019-11-07 22:00:00+00:00,109.29,109.34,109.29,109.314,168.0
2019-11-07 23:00:00+00:00,109.316,109.324,109.248,109.276,434.0
2019-11-08 00:00:00+00:00,109.278,109.408,109.272,109.327,1246.0
2019-11-08 01:00:00+00:00,109.33,109.338,109.224,109.225,882.0
2019-11-08 02:00:00+00:00,109.228,109.25,109.148,109.224,645.0
2019-11-08 03:00:00+00:00,109.227,109.252,109.202,109.21,299.0
2019-11-08 04:00:00+00:00,109.212,109.256,109.205,109.25,311.0
2019-11-08 05:00:00+00:00,109.248,109.276,109.23,109.252,273.0
2019-11-08 06:00:00+00:00,109.25,109.306,109.237,109.293,291.0
2019-11-08 07:00:00+00:00,109.291,109.316,109.244,109.287,593.0
2019-11-08 08:00:00+00:00,109.285,109.314,109.24,109.302,644.0
2019-11-08 09:00:00+00:00,109.305,109.349,109.305,109.347,488.0
2019-11-08 10:00:00+00:00,109.349,109.37,109.325,109.348,432.0
2019-11-08 11:00:00+00:00,109.35,109.411,109.348,109.395,308.0
2019-11-08 12:00:00+00:00,109.398,109.477,109.328,109.368,716.0
2019-11-08 13:00:00+00:00,109.366,109.421,109.283,109.347,959.0
2019-11-08 14:00:00+00:00,109.344,109.36,109.138,109.143,1180.0
2019-11-08 15:00:00+00:00,109.146,109.257,109.082,109.146,2374.0
